name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
383_Executable_file_for_cholocystokinin_model_BCC,95,3,P3,k2,cegar3,0,5.49s,UNSAT,3,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,95,3,P3,k4,cegar3,124,1791.54s,TO,15,6.68s,3,972,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,95,3,P3,k6,cegar3,124,1791.06s,TO,40,6.91s,3,478,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,1,P3,k1,cegar3,0,4.26s,SAT,2,2.17s,1,2,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,1,P3,k2,cegar3,0,5.71s,SAT,3,2.41s,1,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,1,P3,k4,cegar3,0,74.11s,SAT,6,2.48s,1,172,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,1,P3,k6,cegar3,0,261.93s,SAT,8,2.49s,1,540,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,3,P3,k1,cegar3,0,0.31s,UNSAT,1,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,3,P3,k2,cegar3,0,2.63s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,3,P3,k4,cegar3,0,2.97s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,3,P3,k6,cegar3,0,465.27s,SAT,7,7.30s,3,396,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,1,P3,k1,cegar3,0,8.26s,SAT,2,4.99s,2,11,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,1,P3,k2,cegar3,0,58.98s,SAT,10,4.48s,2,63,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,1,P3,k4,cegar3,124,1786.74s,TO,33,9.72s,3,501,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,1,P3,k6,cegar3,124,1790.31s,TO,48,8.27s,3,360,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,3,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,3,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,3,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,3,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,1,P3,k1,cegar3,0,5.51s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,1,P3,k2,cegar3,0,8.03s,SAT,3,5.03s,2,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,1,P3,k4,cegar3,0,46.25s,SAT,10,5.44s,2,36,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,1,P3,k6,cegar3,0,662.93s,SAT,25,5.77s,2,379,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,3,P3,k1,cegar3,0,0.32s,UNSAT,1,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,3,P3,k2,cegar3,0,0.71s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,3,P3,k4,cegar3,0,1698.07s,SAT,8,2.51s,2,1032,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,3,P3,k6,cegar3,124,1789.04s,TO,17,2.46s,2,933,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,1,P3,k1,cegar3,0,4.46s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,1,P3,k2,cegar3,0,5.54s,SAT,2,4.52s,2,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,1,P3,k4,cegar3,0,6.24s,SAT,2,4.99s,2,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,1,P3,k6,cegar3,0,6.55s,SAT,2,5.23s,2,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,3,P3,k1,cegar3,0,0.28s,UNSAT,1,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,3,P3,k2,cegar3,0,2.30s,UNSAT,2,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,3,P3,k4,cegar3,0,7.78s,UNSAT,4,,,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,3,P3,k6,cegar3,124,1791.50s,TO,17,9.20s,4,893,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,1,P3,k1,cegar3,0,3.44s,SAT,1,0.98s,1,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,1,P3,k2,cegar3,0,3.59s,SAT,1,1.12s,1,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,1,P3,k4,cegar3,0,3.84s,SAT,1,1.24s,1,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,1,P3,k6,cegar3,0,3.88s,SAT,1,1.12s,1,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,3,P3,k1,cegar3,0,1.37s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,3,P3,k2,cegar3,0,7.63s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,3,P3,k4,cegar3,0,7.60s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,3,P3,k6,cegar3,0,48.90s,SAT,5,9.07s,3,19,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,1,P3,k1,cegar3,0,2.97s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,1,P3,k2,cegar3,0,5.73s,SAT,4,4.89s,4,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,1,P3,k4,cegar3,0,45.82s,SAT,6,12.82s,4,24,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,1,P3,k6,cegar3,0,98.06s,SAT,7,12.55s,4,100,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,3,P3,k1,cegar3,0,1.63s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,3,P3,k2,cegar3,0,10.27s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,3,P3,k4,cegar3,0,25.81s,UNSAT,5,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,11,1,P3,k1,cegar3,0,1.10s,SAT,1,1.10s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,1,P3,k2,cegar3,0,2.19s,SAT,2,1.03s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,1,P3,k4,cegar3,0,109.29s,SAT,9,1.15s,1,59,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,1,P3,k6,cegar3,0,1583.64s,SAT,26,1.27s,1,515,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,3,P3,k1,cegar3,0,0.77s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,3,P3,k2,cegar3,0,0.78s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,3,P3,k4,cegar3,0,4.86s,SAT,2,2.01s,2,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,3,P3,k6,cegar3,0,469.17s,SAT,2,1.83s,2,597,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,1,P3,k1,cegar3,0,1.48s,SAT,1,1.05s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,1,P3,k2,cegar3,0,1.47s,SAT,1,1.11s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,1,P3,k4,cegar3,0,1.50s,SAT,1,1.07s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,1,P3,k6,cegar3,0,1.65s,SAT,1,1.20s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,1,P3,k1,cegar3,0,1.51s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,1,P3,k2,cegar3,0,2.45s,SAT,2,1.96s,2,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,1,P3,k4,cegar3,0,2.57s,SAT,2,2.09s,2,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,1,P3,k6,cegar3,0,2.53s,SAT,2,2.04s,2,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,3,P3,k1,cegar3,0,0.77s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,3,P3,k2,cegar3,0,9.70s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,3,P3,k4,cegar3,124,1781.24s,TO,11,8.80s,2,870,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,13,1,P3,k1,cegar3,0,36.79s,SAT,4,10.15s,1,23,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,1,P3,k2,cegar3,0,131.75s,SAT,9,10.28s,1,87,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,1,P3,k4,cegar3,124,1707.45s,TO,57,10.64s,1,166,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,1,P3,k6,cegar3,124,1729.79s,TO,55,10.56s,1,257,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,3,P3,k1,cegar3,0,0.76s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,3,P3,k2,cegar3,0,1.66s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,3,P3,k4,cegar3,0,71.22s,SAT,3,2.58s,2,88,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,3,P3,k6,cegar3,0,331.00s,SAT,3,3.25s,2,312,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,3,P3,k1,cegar3,0,7.10s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,3,P3,k2,cegar3,0,47.34s,SAT,3,8.84s,2,24,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,3,P3,k4,cegar3,0,1552.99s,SAT,9,8.64s,2,564,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,14,1,P3,k1,cegar3,0,3.26s,SAT,2,1.11s,1,4,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,1,P3,k2,cegar3,0,3.41s,SAT,2,0.96s,1,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,1,P3,k4,cegar3,0,3.81s,SAT,2,1.12s,1,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,1,P3,k6,cegar3,0,4.94s,SAT,4,1.08s,1,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,3,P3,k1,cegar3,0,1.63s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,3,P3,k2,cegar3,0,8.57s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,3,P3,k4,cegar3,0,426.63s,SAT,12,8.34s,2,276,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,15,1,P3,k1,cegar3,0,1.66s,SAT,1,1.20s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,1,P3,k2,cegar3,0,2.73s,SAT,2,0.93s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,1,P3,k4,cegar3,0,3.96s,SAT,2,1.19s,1,4,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,1,P3,k6,cegar3,0,6.83s,SAT,5,1.37s,1,4,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,3,P3,k1,cegar3,0,1.59s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,3,P3,k2,cegar3,0,10.58s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,3,P3,k4,cegar3,0,162.45s,SAT,8,12.07s,3,124,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,3,P3,k6,cegar3,0,1284.82s,SAT,19,8.29s,3,701,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,1,P3,k1,cegar3,0,5.23s,SAT,1,1.18s,1,10,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,1,P3,k2,cegar3,0,6.29s,SAT,2,1.17s,1,11,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,1,P3,k4,cegar3,0,7.54s,SAT,3,1.35s,1,11,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,1,P3,k6,cegar3,0,14.24s,SAT,6,1.38s,1,11,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,3,P3,k1,cegar3,0,0.67s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,3,P3,k2,cegar3,0,8.51s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,3,P3,k4,cegar3,0,317.31s,SAT,6,15.12s,4,296,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,17,1,P3,k1,cegar3,0,23.04s,SAT,2,6.70s,1,23,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,1,P3,k2,cegar3,0,109.60s,SAT,7,6.28s,1,87,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,1,P3,k4,cegar3,124,1775.70s,TO,60,7.00s,1,168,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,1,P3,k6,cegar3,124,1779.37s,TO,48,6.45s,1,286,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,3,P3,k1,cegar3,0,1.37s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,3,P3,k2,cegar3,0,2.90s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,3,P3,k4,cegar3,124,1764.03s,TO,8,2.93s,3,1037,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,18,1,P3,k1,cegar3,0,1.94s,SAT,1,1.13s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,1,P3,k2,cegar3,0,1.84s,SAT,1,1.05s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,1,P3,k4,cegar3,0,2.00s,SAT,1,1.21s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,1,P3,k6,cegar3,0,1.90s,SAT,1,1.12s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,3,P3,k1,cegar3,0,0.72s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,3,P3,k2,cegar3,0,0.79s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,3,P3,k4,cegar3,0,11.17s,SAT,1,1.25s,1,15,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,3,P3,k6,cegar3,0,238.66s,SAT,1,1.31s,1,260,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,1,P3,k1,cegar3,0,1.71s,SAT,1,1.31s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,1,P3,k2,cegar3,0,1.43s,SAT,1,1.06s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,1,P3,k4,cegar3,0,1.68s,SAT,1,1.28s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,1,P3,k6,cegar3,0,1.46s,SAT,1,1.07s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,3,P3,k1,cegar3,0,0.73s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,3,P3,k2,cegar3,0,1.44s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,3,P3,k4,cegar3,0,90.69s,SAT,5,3.27s,3,80,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,20,1,P3,k1,cegar3,0,10.90s,SAT,2,9.68s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,1,P3,k2,cegar3,0,11.63s,SAT,2,9.50s,1,4,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,1,P3,k4,cegar3,0,36.64s,SAT,4,10.19s,1,28,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,1,P3,k6,cegar3,0,322.65s,SAT,18,9.33s,1,148,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,3,P3,k1,cegar3,0,0.66s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,3,P3,k2,cegar3,0,2.81s,SAT,2,1.35s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,3,P3,k4,cegar3,0,41.04s,SAT,4,1.06s,1,42,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,3,P3,k6,cegar3,0,86.58s,SAT,5,1.47s,1,74,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,1,P3,k1,cegar3,0,1.64s,SAT,1,1.24s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,1,P3,k2,cegar3,0,1.56s,SAT,1,1.15s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,1,P3,k4,cegar3,0,1.68s,SAT,1,1.27s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,1,P3,k6,cegar3,0,1.57s,SAT,1,1.20s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,3,P3,k1,cegar3,0,12.86s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,3,P3,k2,cegar3,0,14.57s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,3,P3,k4,cegar3,0,712.08s,SAT,6,15.47s,3,660,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,2,1,P3,k1,cegar3,0,1.90s,SAT,1,1.07s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,1,P3,k2,cegar3,0,1.73s,SAT,1,0.94s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,1,P3,k4,cegar3,0,1.90s,SAT,1,1.20s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,1,P3,k6,cegar3,0,1.94s,SAT,1,1.16s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,1,P3,k1,cegar3,0,2.83s,SAT,2,1.44s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,1,P3,k2,cegar3,0,3.78s,SAT,3,1.39s,1,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,1,P3,k4,cegar3,0,8.33s,SAT,5,1.34s,1,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,1,P3,k6,cegar3,0,15.13s,SAT,7,1.42s,1,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,3,P3,k1,cegar3,0,12.19s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,3,P3,k2,cegar3,0,11.62s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,3,P3,k4,cegar3,0,16.05s,UNSAT,4,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,3,P3,k6,cegar3,0,363.45s,SAT,10,17.34s,4,201,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,1,P3,k1,cegar3,0,0.89s,SAT,1,0.89s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,1,P3,k2,cegar3,0,0.94s,SAT,1,0.94s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,1,P3,k4,cegar3,0,14.55s,SAT,2,1.28s,1,19,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,1,P3,k6,cegar3,0,32.24s,SAT,5,1.22s,1,31,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,3,P3,k1,cegar3,0,0.65s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,3,P3,k2,cegar3,0,0.73s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,3,P3,k4,cegar3,0,840.39s,SAT,2,1.96s,1,594,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,2,3,P3,k1,cegar3,0,0.76s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,3,P3,k2,cegar3,0,1.50s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,3,P3,k4,cegar3,0,67.54s,SAT,2,2.01s,2,98,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,3,P3,k6,cegar3,0,133.39s,SAT,2,2.34s,2,154,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,1,P3,k1,cegar3,0,1.60s,SAT,1,1.20s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,1,P3,k2,cegar3,0,1.64s,SAT,1,1.26s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,1,P3,k4,cegar3,0,1.71s,SAT,1,1.26s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,1,P3,k6,cegar3,0,1.71s,SAT,1,1.26s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,3,P3,k1,cegar3,0,0.74s,UNSAT,1,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,3,P3,k2,cegar3,0,5.52s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,3,P3,k4,cegar3,0,953.54s,SAT,7,7.11s,3,486,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,25,1,P3,k1,cegar3,0,1.58s,SAT,1,1.14s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,1,P3,k2,cegar3,0,1.52s,SAT,1,1.06s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,1,P3,k4,cegar3,0,1.55s,SAT,1,1.09s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,1,P3,k6,cegar3,0,1.64s,SAT,1,1.22s,1,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,3,P3,k1,cegar3,0,1.61s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,3,P3,k2,cegar3,0,13.34s,SAT,3,5.07s,3,6,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,3,P3,k4,cegar3,0,165.67s,SAT,6,4.94s,3,78,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,26,1,P3,k1,cegar3,0,1.16s,SAT,1,1.16s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,1,P3,k2,cegar3,0,1.26s,SAT,1,1.26s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,1,P3,k4,cegar3,0,1.18s,SAT,1,1.18s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,1,P3,k6,cegar3,0,1.01s,SAT,1,1.01s,1,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,3,P3,k1,cegar3,0,1.60s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,3,P3,k2,cegar3,0,4.26s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,3,P3,k4,cegar3,0,1661.51s,SAT,9,4.79s,3,904,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,27,1,P3,k1,cegar3,0,40.72s,SAT,4,10.87s,1,18,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,1,P3,k2,cegar3,0,138.65s,SAT,10,10.52s,1,79,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,1,P3,k4,cegar3,124,1779.88s,TO,48,11.13s,1,262,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,1,P3,k6,cegar3,124,1772.11s,TO,52,11.20s,1,234,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,3,P3,k1,cegar3,0,1.66s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,3,P3,k2,cegar3,0,2.24s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,3,P3,k4,cegar3,0,92.30s,SAT,5,13.65s,5,96,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,3,P3,k6,cegar3,124,,TO,0,,,0,
762_Executable_file_for_Alzheimer_model_BCC,28,1,P3,k1,cegar3,0,1.30s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,1,P3,k2,cegar3,0,2.24s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,1,P3,k4,cegar3,0,12.57s,SAT,5,2.68s,3,14,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,1,P3,k6,cegar3,0,24.09s,SAT,7,2.77s,3,22,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,3,P3,k1,cegar3,0,0.14s,UNSAT,0,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,3,P3,k2,cegar3,0,0.14s,UNSAT,0,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,3,P3,k4,cegar3,0,0.16s,UNSAT,0,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,3,P3,k6,cegar3,0,0.16s,UNSAT,0,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,1,P3,k1,cegar3,0,1.27s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,1,P3,k2,cegar3,0,1.73s,SAT,2,1.73s,2,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,1,P3,k4,cegar3,0,1.86s,SAT,2,1.86s,2,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,1,P3,k6,cegar3,0,2.01s,SAT,2,2.01s,2,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,3,P3,k1,cegar3,0,1.47s,UNSAT,2,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,3,P3,k2,cegar3,0,2.95s,UNSAT,3,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,3,P3,k4,cegar3,0,6.36s,UNSAT,5,,,0,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,3,P3,k6,cegar3,0,129.18s,SAT,8,9.71s,6,44,0.00s
