name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,start_time
383_Executable_file_for_cholocystokinin_model_BCC,86,1,synthesis,maxclause32,cegar3_nocanonic,0,0.65s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,86,3,synthesis,maxclause32,cegar3_nocanonic,0,0.72s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,87,1,synthesis,maxclause32,cegar3_nocanonic,0,8.36s,SAT,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,87,3,synthesis,maxclause32,cegar3_nocanonic,0,2.06s,SAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,88,1,synthesis,maxclause32,cegar3_nocanonic,0,44.31s,SAT,14,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,88,3,synthesis,maxclause32,cegar3_nocanonic,0,0.73s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,89,1,synthesis,maxclause32,cegar3_nocanonic,0,2.29s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,89,3,synthesis,maxclause32,cegar3_nocanonic,0,1822.60s,SAT,45,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,90,1,synthesis,maxclause32,cegar3_nocanonic,0,65.62s,SAT,17,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,90,3,synthesis,maxclause32,cegar3_nocanonic,0,1.63s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,91,1,synthesis,maxclause32,cegar3_nocanonic,0,29.02s,SAT,9,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,91,3,synthesis,maxclause32,cegar3_nocanonic,0,0.69s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,9,1,synthesis,maxclause32,cegar3_nocanonic,0,4.80s,UNSAT,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,92,1,synthesis,maxclause32,cegar3_nocanonic,0,3.31s,SAT,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,92,3,synthesis,maxclause32,cegar3_nocanonic,0,799.22s,SAT,33,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,93,1,synthesis,maxclause32,cegar3_nocanonic,0,7.43s,SAT,4,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,93,3,synthesis,maxclause32,cegar3_nocanonic,0,0.81s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,9,3,synthesis,maxclause32,cegar3_nocanonic,124,3560.61s,TO,54,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,94,1,synthesis,maxclause32,cegar3_nocanonic,0,1.03s,SAT,0,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,94,3,synthesis,maxclause32,cegar3_nocanonic,0,58.84s,SAT,17,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,95,1,synthesis,maxclause32,cegar3_nocanonic,0,1.94s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,95,3,synthesis,maxclause32,cegar3_nocanonic,0,0.76s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,1,synthesis,maxclause32,cegar3_nocanonic,0,1.95s,SAT,2,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,96,3,synthesis,maxclause32,cegar3_nocanonic,124,3425.06s,TO,51,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,1,synthesis,maxclause32,cegar3_nocanonic,0,46.82s,SAT,12,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,97,3,synthesis,maxclause32,cegar3_nocanonic,0,47.13s,SAT,12,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,1,synthesis,maxclause32,cegar3_nocanonic,0,4.04s,SAT,2,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,98,3,synthesis,maxclause32,cegar3_nocanonic,0,0.74s,UNSAT,1,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,1,synthesis,maxclause32,cegar3_nocanonic,0,5.34s,UNSAT,2,0.00s
383_Executable_file_for_cholocystokinin_model_BCC,99,3,synthesis,maxclause32,cegar3_nocanonic,0,3.25s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,1,synthesis,maxclause32,cegar3_nocanonic,0,17.04s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,100,3,synthesis,maxclause32,cegar3_nocanonic,0,123.78s,UNSAT,12,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,1,synthesis,maxclause32,cegar3_nocanonic,0,34.32s,SAT,6,0.00s
762_Executable_file_for_Alzheimer_model_BCC,10,3,synthesis,maxclause32,cegar3_nocanonic,0,1.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,1,synthesis,maxclause32,cegar3_nocanonic,0,223.23s,SAT,17,0.00s
762_Executable_file_for_Alzheimer_model_BCC,11,3,synthesis,maxclause32,cegar3_nocanonic,0,1.85s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,1,synthesis,maxclause32,cegar3_nocanonic,0,11.01s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,1,synthesis,maxclause32,cegar3_nocanonic,0,10.48s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,12,3,synthesis,maxclause32,cegar3_nocanonic,0,1.74s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,1,synthesis,maxclause32,cegar3_nocanonic,124,3465.45s,TO,38,0.00s
762_Executable_file_for_Alzheimer_model_BCC,13,3,synthesis,maxclause32,cegar3_nocanonic,0,1.79s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,1,3,synthesis,maxclause32,cegar3_nocanonic,0,1.94s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,14,1,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,14,3,synthesis,maxclause32,cegar3_nocanonic,124,3243.78s,TO,41,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,1,synthesis,maxclause32,cegar3_nocanonic,0,133.95s,SAT,13,0.00s
762_Executable_file_for_Alzheimer_model_BCC,15,3,synthesis,maxclause32,cegar3_nocanonic,0,9.21s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,1,synthesis,maxclause32,cegar3_nocanonic,0,50.91s,SAT,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,16,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,17,1,synthesis,maxclause32,cegar3_nocanonic,124,3366.49s,TO,43,0.00s
762_Executable_file_for_Alzheimer_model_BCC,17,3,synthesis,maxclause32,cegar3_nocanonic,0,1.63s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,1,synthesis,maxclause32,cegar3_nocanonic,0,1.55s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,18,3,synthesis,maxclause32,cegar3_nocanonic,0,3.27s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,1,synthesis,maxclause32,cegar3_nocanonic,0,10.48s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,19,3,synthesis,maxclause32,cegar3_nocanonic,0,1.90s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,1,synthesis,maxclause32,cegar3_nocanonic,0,71.78s,SAT,8,0.00s
762_Executable_file_for_Alzheimer_model_BCC,20,3,synthesis,maxclause32,cegar3_nocanonic,0,2.09s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,1,synthesis,maxclause32,cegar3_nocanonic,0,12.19s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,21,3,synthesis,maxclause32,cegar3_nocanonic,0,63.74s,UNSAT,9,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,1,synthesis,maxclause32,cegar3_nocanonic,0,9.35s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,1,synthesis,maxclause32,cegar3_nocanonic,0,127.63s,UNSAT,15,0.00s
762_Executable_file_for_Alzheimer_model_BCC,22,3,synthesis,maxclause32,cegar3_nocanonic,0,120.99s,UNSAT,12,0.00s
762_Executable_file_for_Alzheimer_model_BCC,23,1,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,23,3,synthesis,maxclause32,cegar3_nocanonic,0,2.15s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,2,3,synthesis,maxclause32,cegar3_nocanonic,0,1.76s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,1,synthesis,maxclause32,cegar3_nocanonic,0,9.57s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,24,3,synthesis,maxclause32,cegar3_nocanonic,124,3483.86s,TO,40,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,1,synthesis,maxclause32,cegar3_nocanonic,0,1.54s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,25,3,synthesis,maxclause32,cegar3_nocanonic,0,15.67s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,1,synthesis,maxclause32,cegar3_nocanonic,0,6.30s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,26,3,synthesis,maxclause32,cegar3_nocanonic,0,1.68s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,27,1,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,27,3,synthesis,maxclause32,cegar3_nocanonic,124,3419.69s,TO,54,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,1,synthesis,maxclause32,cegar3_nocanonic,0,104.83s,UNSAT,10,0.00s
762_Executable_file_for_Alzheimer_model_BCC,28,3,synthesis,maxclause32,cegar3_nocanonic,0,29.20s,UNSAT,8,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,1,synthesis,maxclause32,cegar3_nocanonic,0,7.93s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,29,3,synthesis,maxclause32,cegar3_nocanonic,0,1.59s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,30,1,synthesis,maxclause32,cegar3_nocanonic,0,61.41s,UNSAT,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,30,3,synthesis,maxclause32,cegar3_nocanonic,0,1.74s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,31,1,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,31,3,synthesis,maxclause32,cegar3_nocanonic,0,1.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,3,1,synthesis,maxclause32,cegar3_nocanonic,0,169.57s,SAT,18,0.00s
762_Executable_file_for_Alzheimer_model_BCC,32,1,synthesis,maxclause32,cegar3_nocanonic,0,108.15s,UNSAT,10,0.00s
762_Executable_file_for_Alzheimer_model_BCC,32,3,synthesis,maxclause32,cegar3_nocanonic,0,1.84s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,33,1,synthesis,maxclause32,cegar3_nocanonic,0,8.33s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,33,3,synthesis,maxclause32,cegar3_nocanonic,0,248.98s,SAT,23,0.00s
762_Executable_file_for_Alzheimer_model_BCC,3,3,synthesis,maxclause32,cegar3_nocanonic,0,23.27s,UNSAT,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,34,1,synthesis,maxclause32,cegar3_nocanonic,0,20.71s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,34,3,synthesis,maxclause32,cegar3_nocanonic,0,1.70s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,35,1,synthesis,maxclause32,cegar3_nocanonic,0,103.04s,SAT,13,0.00s
762_Executable_file_for_Alzheimer_model_BCC,35,3,synthesis,maxclause32,cegar3_nocanonic,0,1.50s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,36,1,synthesis,maxclause32,cegar3_nocanonic,0,512.83s,SAT,34,0.00s
762_Executable_file_for_Alzheimer_model_BCC,36,3,synthesis,maxclause32,cegar3_nocanonic,0,2.01s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,37,1,synthesis,maxclause32,cegar3_nocanonic,0,9.69s,SAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,37,3,synthesis,maxclause32,cegar3_nocanonic,0,1.87s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,38,1,synthesis,maxclause32,cegar3_nocanonic,0,9.35s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,38,3,synthesis,maxclause32,cegar3_nocanonic,0,2948.47s,SAT,40,0.00s
762_Executable_file_for_Alzheimer_model_BCC,39,1,synthesis,maxclause32,cegar3_nocanonic,0,25.70s,SAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,39,3,synthesis,maxclause32,cegar3_nocanonic,0,1.77s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,40,1,synthesis,maxclause32,cegar3_nocanonic,0,25.66s,SAT,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,40,3,synthesis,maxclause32,cegar3_nocanonic,0,24.84s,SAT,6,0.00s
762_Executable_file_for_Alzheimer_model_BCC,41,1,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
762_Executable_file_for_Alzheimer_model_BCC,41,3,synthesis,maxclause32,cegar3_nocanonic,0,1.81s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,4,1,synthesis,maxclause32,cegar3_nocanonic,0,19.17s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,42,1,synthesis,maxclause32,cegar3_nocanonic,0,606.60s,SAT,37,0.00s
762_Executable_file_for_Alzheimer_model_BCC,42,3,synthesis,maxclause32,cegar3_nocanonic,0,2.02s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,43,1,synthesis,maxclause32,cegar3_nocanonic,0,8.42s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,43,3,synthesis,maxclause32,cegar3_nocanonic,0,2.18s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,4,3,synthesis,maxclause32,cegar3_nocanonic,0,1.83s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,44,1,synthesis,maxclause32,cegar3_nocanonic,0,97.58s,SAT,9,0.00s
762_Executable_file_for_Alzheimer_model_BCC,44,3,synthesis,maxclause32,cegar3_nocanonic,0,1.93s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,45,1,synthesis,maxclause32,cegar3_nocanonic,124,3302.17s,TO,55,0.00s
762_Executable_file_for_Alzheimer_model_BCC,45,3,synthesis,maxclause32,cegar3_nocanonic,124,2609.59s,TO,43,0.00s
762_Executable_file_for_Alzheimer_model_BCC,46,1,synthesis,maxclause32,cegar3_nocanonic,0,3098.83s,SAT,39,0.00s
762_Executable_file_for_Alzheimer_model_BCC,46,3,synthesis,maxclause32,cegar3_nocanonic,0,1.94s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,47,1,synthesis,maxclause32,cegar3_nocanonic,0,8.61s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,47,3,synthesis,maxclause32,cegar3_nocanonic,0,1.73s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,48,1,synthesis,maxclause32,cegar3_nocanonic,0,96.21s,SAT,8,0.00s
762_Executable_file_for_Alzheimer_model_BCC,48,3,synthesis,maxclause32,cegar3_nocanonic,0,2.04s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,49,1,synthesis,maxclause32,cegar3_nocanonic,124,3297.88s,TO,52,0.00s
762_Executable_file_for_Alzheimer_model_BCC,49,3,synthesis,maxclause32,cegar3_nocanonic,0,5.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,50,1,synthesis,maxclause32,cegar3_nocanonic,0,19.75s,SAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,50,3,synthesis,maxclause32,cegar3_nocanonic,0,1.60s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,51,1,synthesis,maxclause32,cegar3_nocanonic,124,3136.56s,TO,49,0.00s
762_Executable_file_for_Alzheimer_model_BCC,51,3,synthesis,maxclause32,cegar3_nocanonic,0,460.68s,UNSAT,34,0.00s
762_Executable_file_for_Alzheimer_model_BCC,5,1,synthesis,maxclause32,cegar3_nocanonic,0,8.92s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,52,1,synthesis,maxclause32,cegar3_nocanonic,0,9.66s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,52,3,synthesis,maxclause32,cegar3_nocanonic,0,45.81s,UNSAT,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,53,1,synthesis,maxclause32,cegar3_nocanonic,0,104.55s,SAT,12,0.00s
762_Executable_file_for_Alzheimer_model_BCC,53,3,synthesis,maxclause32,cegar3_nocanonic,0,1.68s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,5,3,synthesis,maxclause32,cegar3_nocanonic,0,1.56s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,54,1,synthesis,maxclause32,cegar3_nocanonic,0,19.55s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,54,3,synthesis,maxclause32,cegar3_nocanonic,0,1.72s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,55,1,synthesis,maxclause32,cegar3_nocanonic,0,332.43s,SAT,25,0.00s
762_Executable_file_for_Alzheimer_model_BCC,55,3,synthesis,maxclause32,cegar3_nocanonic,0,8.43s,UNSAT,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,56,1,synthesis,maxclause32,cegar3_nocanonic,0,3.38s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,56,3,synthesis,maxclause32,cegar3_nocanonic,0,1.73s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,57,1,synthesis,maxclause32,cegar3_nocanonic,124,3425.86s,TO,52,0.00s
762_Executable_file_for_Alzheimer_model_BCC,57,3,synthesis,maxclause32,cegar3_nocanonic,0,1.57s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,58,1,synthesis,maxclause32,cegar3_nocanonic,0,2466.58s,SAT,54,0.00s
762_Executable_file_for_Alzheimer_model_BCC,58,3,synthesis,maxclause32,cegar3_nocanonic,0,1.92s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,59,1,synthesis,maxclause32,cegar3_nocanonic,0,21.24s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,59,3,synthesis,maxclause32,cegar3_nocanonic,124,3533.57s,TO,41,0.00s
762_Executable_file_for_Alzheimer_model_BCC,60,1,synthesis,maxclause32,cegar3_nocanonic,0,206.39s,SAT,18,0.00s
762_Executable_file_for_Alzheimer_model_BCC,60,3,synthesis,maxclause32,cegar3_nocanonic,124,3255.11s,TO,50,0.00s
762_Executable_file_for_Alzheimer_model_BCC,61,1,synthesis,maxclause32,cegar3_nocanonic,0,255.13s,SAT,18,0.00s
762_Executable_file_for_Alzheimer_model_BCC,61,3,synthesis,maxclause32,cegar3_nocanonic,0,1.69s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,6,1,synthesis,maxclause32,cegar3_nocanonic,0,7.30s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,62,1,synthesis,maxclause32,cegar3_nocanonic,0,17.23s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,62,3,synthesis,maxclause32,cegar3_nocanonic,0,4.90s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,63,1,synthesis,maxclause32,cegar3_nocanonic,124,3334.30s,TO,45,0.00s
762_Executable_file_for_Alzheimer_model_BCC,63,3,synthesis,maxclause32,cegar3_nocanonic,0,1.90s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,6,3,synthesis,maxclause32,cegar3_nocanonic,0,1.59s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,64,1,synthesis,maxclause32,cegar3_nocanonic,0,26.22s,SAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,64,3,synthesis,maxclause32,cegar3_nocanonic,124,3392.10s,TO,36,0.00s
762_Executable_file_for_Alzheimer_model_BCC,65,1,synthesis,maxclause32,cegar3_nocanonic,0,2.95s,UNSAT,2,0.00s
762_Executable_file_for_Alzheimer_model_BCC,65,3,synthesis,maxclause32,cegar3_nocanonic,0,1.72s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,66,1,synthesis,maxclause32,cegar3_nocanonic,0,7.24s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,66,3,synthesis,maxclause32,cegar3_nocanonic,0,1.99s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,67,1,synthesis,maxclause32,cegar3_nocanonic,0,9.62s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,67,3,synthesis,maxclause32,cegar3_nocanonic,0,1.67s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,68,1,synthesis,maxclause32,cegar3_nocanonic,0,25.90s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,68,3,synthesis,maxclause32,cegar3_nocanonic,0,1.70s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,69,1,synthesis,maxclause32,cegar3_nocanonic,124,3365.25s,TO,44,0.00s
762_Executable_file_for_Alzheimer_model_BCC,69,3,synthesis,maxclause32,cegar3_nocanonic,0,4.67s,SAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,70,1,synthesis,maxclause32,cegar3_nocanonic,0,52.87s,UNSAT,13,0.00s
762_Executable_file_for_Alzheimer_model_BCC,70,3,synthesis,maxclause32,cegar3_nocanonic,0,1.91s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,71,1,synthesis,maxclause32,cegar3_nocanonic,0,8.16s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,71,3,synthesis,maxclause32,cegar3_nocanonic,0,1.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,7,1,synthesis,maxclause32,cegar3_nocanonic,124,3587.20s,TO,53,0.00s
762_Executable_file_for_Alzheimer_model_BCC,72,1,synthesis,maxclause32,cegar3_nocanonic,0,7.98s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,72,3,synthesis,maxclause32,cegar3_nocanonic,0,92.13s,UNSAT,13,0.00s
762_Executable_file_for_Alzheimer_model_BCC,73,1,synthesis,maxclause32,cegar3_nocanonic,0,69.03s,UNSAT,7,0.00s
762_Executable_file_for_Alzheimer_model_BCC,73,3,synthesis,maxclause32,cegar3_nocanonic,0,1.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,7,3,synthesis,maxclause32,cegar3_nocanonic,0,1.82s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,74,1,synthesis,maxclause32,cegar3_nocanonic,0,22.73s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,74,3,synthesis,maxclause32,cegar3_nocanonic,0,16.98s,UNSAT,4,0.00s
762_Executable_file_for_Alzheimer_model_BCC,75,1,synthesis,maxclause32,cegar3_nocanonic,0,16.71s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,75,3,synthesis,maxclause32,cegar3_nocanonic,0,11.37s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,76,1,synthesis,maxclause32,cegar3_nocanonic,0,49.70s,SAT,5,0.00s
762_Executable_file_for_Alzheimer_model_BCC,76,3,synthesis,maxclause32,cegar3_nocanonic,0,10.90s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,77,1,synthesis,maxclause32,cegar3_nocanonic,124,3391.95s,TO,50,0.00s
762_Executable_file_for_Alzheimer_model_BCC,77,3,synthesis,maxclause32,cegar3_nocanonic,0,2.04s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,78,1,synthesis,maxclause32,cegar3_nocanonic,0,1.63s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,78,3,synthesis,maxclause32,cegar3_nocanonic,0,1.59s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,79,1,synthesis,maxclause32,cegar3_nocanonic,124,3314.22s,TO,47,0.00s
762_Executable_file_for_Alzheimer_model_BCC,79,3,synthesis,maxclause32,cegar3_nocanonic,0,6.79s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,80,1,synthesis,maxclause32,cegar3_nocanonic,0,82.40s,UNSAT,9,0.00s
762_Executable_file_for_Alzheimer_model_BCC,80,3,synthesis,maxclause32,cegar3_nocanonic,0,1.91s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,81,1,synthesis,maxclause32,cegar3_nocanonic,0,18.44s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,81,3,synthesis,maxclause32,cegar3_nocanonic,124,3582.70s,TO,49,0.00s
762_Executable_file_for_Alzheimer_model_BCC,8,1,synthesis,maxclause32,cegar3_nocanonic,124,3481.08s,TO,47,0.00s
762_Executable_file_for_Alzheimer_model_BCC,82,1,synthesis,maxclause32,cegar3_nocanonic,0,59.87s,SAT,8,0.00s
762_Executable_file_for_Alzheimer_model_BCC,82,3,synthesis,maxclause32,cegar3_nocanonic,0,1.83s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,83,1,synthesis,maxclause32,cegar3_nocanonic,0,125.72s,UNSAT,13,0.00s
762_Executable_file_for_Alzheimer_model_BCC,83,3,synthesis,maxclause32,cegar3_nocanonic,0,2.00s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,8,3,synthesis,maxclause32,cegar3_nocanonic,0,1.67s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,84,1,synthesis,maxclause32,cegar3_nocanonic,0,104.78s,UNSAT,17,0.00s
762_Executable_file_for_Alzheimer_model_BCC,84,3,synthesis,maxclause32,cegar3_nocanonic,0,1.75s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,85,1,synthesis,maxclause32,cegar3_nocanonic,124,3273.64s,TO,40,0.00s
762_Executable_file_for_Alzheimer_model_BCC,85,3,synthesis,maxclause32,cegar3_nocanonic,0,1.95s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,86,1,synthesis,maxclause32,cegar3_nocanonic,0,9.82s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,86,3,synthesis,maxclause32,cegar3_nocanonic,0,1.70s,UNSAT,1,0.00s
762_Executable_file_for_Alzheimer_model_BCC,87,1,synthesis,maxclause32,cegar3_nocanonic,0,26.70s,UNSAT,3,0.00s
762_Executable_file_for_Alzheimer_model_BCC,87,3,synthesis,maxclause32,cegar3_nocanonic,0,1.83s,UNSAT,1,0.00s
